name,highway,maxspeed,travel_time,lanes_cleaned,capacity_vph
Hochvogelplatz,residential,30,8.286620313719876,1,1800
Innerer Stockweg,residential,30,13.360945145345875,1,1800
Kettnerweg,residential,30,13.885848969713289,1,1800
Kybergstraße,residential,30,7.3525986859645895,1,1800
Kybergstraße,residential,30,8.487685564899976,1,1800
Rotbuchenstraße,residential,30,8.663666748829128,1,1800
Rotbuchenstraße,residential,30,15.716942010858622,1,1800
Akazienstraße,residential,30,15.718456648894842,1,1800
Rotbuchenstraße,residential,30,9.006321421661788,1,1800
Kastanienstraße,residential,30,15.783840734590827,1,1800
Rotbuchenstraße,residential,30,15.716942010858622,1,1800
Resedenweg,residential,30,9.929613219641048,1,1800
Kastanienstraße,residential,30,8.327470002011498,1,1800
Kastanienstraße,residential,30,15.783840734590827,1,1800
Am Dölling,residential,30,9.43269298817267,1,1800
Kybergstraße,residential,30,3.6860888208302782,1,1800
Am Dölling,residential,30,6.1149954832103735,1,1800
Kybergstraße,residential,30,31.024574402275885,1,1800
Am Dölling,residential,30,21.64796089938838,1,1800
Am Dölling,residential,30,9.43269298817267,1,1800
Gaugrafenstraße,residential,30,8.745751779236494,1,1800
Pechdellerstraße,residential,30,9.927849278192362,1,1800
Haselburgstraße,residential,30,13.023057168716655,1,1800
"['Leonburgstraße', 'Haselburgstraße']",residential,30,21.309717756009224,1,1800
Pechdellerstraße,residential,30,8.80640734856789,1,1800
Pechdellerstraße,residential,30,9.927849278192362,1,1800
Leonburgstraße,residential,30,18.82852663332359,1,1800
Pechdellerstraße,residential,30,8.80640734856789,1,1800
Königswarterstraße,residential,30,34.96824775812424,1,1800
Pechdellerstraße,residential,30,9.511452256767251,1,1800
Gaugrafenstraße,residential,30,8.745751779236494,1,1800
Wendenstraße,residential,30,16.816822405198167,1,1800
Am Dölling,residential,30,6.1149954832103735,1,1800
Am Dölling,residential,30,21.64796089938838,1,1800
"['Leonburgstraße', 'Haselburgstraße']",residential,30,21.309717756009224,1,1800
Leonburgstraße,residential,30,18.828526633323595,1,1800
Hauensteinstraße,residential,30,24.21607647896708,1,1800
Abt-Petto-Straße,residential,30,1.9729915133641642,1,1800
Abt-Petto-Straße,residential,30,17.93521150268021,1,1800
Auf dem Kyberg,residential,30,11.434494172575146,1,1800
Blumenweg,residential,30,10.932000518942015,1,1800
Gebrüder-Batscheider-Straße,residential,30,8.22841232821608,1,1800
Gebrüder-Batscheider-Straße,residential,30,10.502797896745296,1,1800
Blumenweg,residential,30,10.932000518942015,1,1800
Bozener Straße,residential,30,11.57860844655787,1,1800
Klobensteiner Straße,residential,30,36.71282543426018,1,1800
Bozener Straße,residential,30,9.988288942295236,1,1800
Klobensteiner Straße,residential,30,23.26404580238675,1,1800
Bozener Straße,residential,30,1.7584904634853282,1,1800
Bozener Straße,residential,30,11.57860844655787,1,1800
Klobensteiner Straße,residential,30,36.71282543426019,1,1800
Bozener Straße,residential,30,17.935374910163898,1,1800
Bozener Straße,residential,30,11.915649649691805,1,1800
Traminer Straße,residential,30,14.558517196275565,1,1800
Säbener Straße,residential,30,24.19929086865369,1,1800
Säbener Straße,residential,30,6.026068240945005,1,1800
Bozener Straße,residential,30,17.935374910163898,1,1800
Edmund-Müller-Straße,residential,30,10.300189621876834,1,1800
Abt-Petto-Straße,residential,30,1.9729915133641642,1,1800
Abt-Petto-Straße,residential,30,8.008614953589204,1,1800
Auf dem Kyberg,residential,30,10.018369284695089,1,1800
Karneidplatz,residential,30,21.231081925104675,1,1800
Vintschgauer Straße,residential,30,9.302825820449508,1,1800
Karneidplatz,residential,30,9.268564889492078,1,1800
Bozener Straße,residential,30,4.312174149360215,1,1800
Bozener Straße,residential,30,11.915649649691805,1,1800
Karneidplatz,residential,30,19.202493658877145,1,1800
Traminer Straße,residential,30,19.85064545613599,1,1800
Vintschgauer Straße,residential,30,9.302825820449508,1,1800
Vintschgauer Straße,residential,30,9.800842826264978,1,1800
Alpenstraße,residential,30,4.654163188575075,1,1800
Auf dem Kyberg,residential,30,11.434494172575146,1,1800
Auf dem Kyberg,residential,30,13.410276333327399,1,1800
Karneidplatz,residential,30,9.268564889492078,1,1800
Karneidplatz,residential,30,15.495590554493093,1,1800
Südtiroler Straße,residential,30,10.077502672260934,1,1800
Klobensteiner Straße,residential,30,15.228653911306404,1,1800
Südtiroler Straße,residential,30,10.077502672260934,1,1800
Südtiroler Straße,residential,30,10.118107645746857,2,3600
Klobensteiner Straße,residential,30,15.228653911306404,1,1800
Klobensteiner Straße,residential,30,23.26404580238675,1,1800
Dolomitenstraße,residential,30,10.013197743155358,1,1800
Alpenstraße,residential,30,0.7700904141467071,1,1800
Kastanienallee,residential,30,4.388174921691464,1,1800
Alpenstraße,"['living_street', 'residential']","['30', 'walk']",32.7139076452969,1,1800
Tisinstraße,residential,30,32.27099037236798,2,3600
Tisinstraße,residential,30,25.206216411959858,2,3600
Traminer Straße,residential,30,19.85064545613599,1,1800
Dolomitenstraße,residential,30,13.473134719248442,1,1800
Dolomitenstraße,residential,30,10.817003322266189,1,1800
Traminer Straße,residential,30,14.558517196275565,1,1800
Vorderes Gleißental,residential,30,28.215236364989885,1,1800
Bergstraße,residential,30,14.730806859120724,1,1800
Bergstraße,residential,30,4.570765290176578,1,1800
Josefstraße,residential,30,55.86160902679657,1,1800
Bergstraße,residential,30,12.753328161233604,1,1800
Bergstraße,residential,30,12.001067313417607,1,1800
Am Schelleberg,residential,30,18.38799597739265,1,1800
Bergstraße,residential,30,4.888194285873368,1,1800
Bergstraße,residential,30,12.001067313417607,1,1800
Tölzer Straße,secondary,"['70', '50']",31.530701215595002,2,3600
Bergstraße,residential,30,4.888194285873368,1,1800
Tölzer Straße,secondary,"['70', '50']",21.92359427012642,2,3600
Josefstraße,residential,30,6.846695639447029,1,1800
Tölzer Straße,secondary,50,14.501111602081497,2,3600
Tölzer Straße,secondary,50,28.260577781908314,2,3600
Josef-Weigl-Straße,residential,30,23.132551589757384,1,1800
Josefstraße,residential,30,6.846695639447029,1,1800
Josefstraße,residential,30,9.19219040191306,1,1800
Ahornstraße,residential,30,9.150140661294547,1,1800
Josefstraße,residential,30,13.390557760779476,1,1800
Josefstraße,residential,30,9.19219040191306,1,1800
Josefstraße,residential,30,13.390557760779476,1,1800
Josefstraße,residential,30,12.225274663049593,1,1800
Lärchenstraße,residential,30,11.6579336437134,1,1800
"['Tannenstraße', 'Am Steig']",residential,30,36.3306663860488,1,1800
Josefstraße,residential,30,19.736865914476677,1,1800
Josefstraße,residential,30,12.225274663049593,1,1800
Josefstraße,residential,30,55.86160902679658,1,1800
"['Tannenstraße', 'Am Steig']",residential,30,36.3306663860488,1,1800
Josefstraße,residential,30,19.736865914476674,1,1800
"['Josef-Weigl-Straße', 'Unterfeld']",residential,30,49.91083929923854,1,1800
"['Josef-Weigl-Straße', 'Unterfeld']",residential,30,49.91083929923854,1,1800
Josef-Weigl-Straße,residential,30,23.132551589757387,1,1800
Stefanienstraße,residential,30,29.534575646644974,1,1800
Sauerlacher Straße,residential,30,31.57172347790143,1,1800
Stefanienstraße,residential,30,8.766050133271996,1,1800
Sauerlacher Straße,residential,"['30', '50']",47.71637939047573,1,1800
Tölzer Straße,secondary,50,14.501111602081497,2,3600
Sauerlacher Straße,residential,30,55.07346176509958,1,1800
Sauerlacher Straße,residential,"['30', '50']",47.716379390475744,1,1800
Waldsiedlung,residential,30,32.22997744172636,1,1800
Sauerlacher Straße,residential,30,55.07346176509959,1,1800
Tegernseer Landstraße,primary_link,50,10.060767158873112,3,5400
Gufidauner Straße,residential,30,9.238743618249721,1,1800
Klausener Platz,residential,30,1.7788473936374765,1,1800
Klausener Platz,residential,30,6.37245000240448,1,1800
Klausener Platz,residential,30,11.118590371549683,1,1800
Landfriedstraße,residential,30,24.8602888498123,2,3600
Elilandstraße,residential,30,21.19022780931299,1,1800
"['Bad-Wiessee-Straße', 'Schellenbergstraße']",residential,30,13.856083885152383,2,3600
Bad-Wiessee-Straße,residential,30,8.241788469013342,2,3600
Landfriedstraße,residential,30,24.8602888498123,2,3600
Gufidauner Straße,residential,30,8.37677430567872,1,1800
Gufidauner Straße,residential,30,15.975693522254444,1,1800
Schellenbergstraße,residential,30,17.66026811935825,2,3600
Klausener Platz,residential,30,6.37245000240448,1,1800
"['Bad-Wiessee-Straße', 'Schellenbergstraße']",residential,30,13.856083885152383,2,3600
Bad-Wiessee-Straße,residential,30,11.2566840692185,2,3600
Bad-Wiessee-Straße,residential,30,8.241788469013342,2,3600
Grünwalder Straße,secondary,50,3.646527054166211,3,5400
Volckmerstraße,residential,30,9.229967397147567,1,1800
Weningstraße,residential,30,6.84824415488902,1,1800
"['Volckmerstraße', 'Weningstraße', 'Harlachinger Straße']",residential,30,26.59434558624959,1,1800
Reichenhaller Straße,residential,30,23.02057628072366,1,1800
Weningstraße,residential,30,6.84824415488902,1,1800
Wettersteinstraße,residential,30,12.469702001067931,1,1800
Weningstraße,residential,30,7.606760904361542,1,1800
Wettersteinstraße,residential,30,12.469702001067931,1,1800
Volckmerstraße,residential,30,9.229967397147567,1,1800
"['Volckmerstraße', 'Weningstraße', 'Harlachinger Straße']",residential,30,26.594345586249585,1,1800
Reichenhaller Straße,residential,30,31.766826576779582,1,1800
Reichenhaller Straße,residential,30,16.903633920782013,1,1800
Sankt-Zeno-Weg,residential,30,7.099813361942421,1,1800
"['Kurzstraße', 'Harlachinger Straße']",residential,30,30.74327627965803,1,1800
Wolkensteinstraße,residential,30,9.192854204775994,1,1800
Lautererstraße,residential,30,23.674691274991087,1,1800
Greifensteinstraße,residential,30,16.204108697498235,1,1800
Lautererstraße,residential,30,11.281207408953353,1,1800
Lautererstraße,residential,30,10.540271663131755,1,1800
Vahrner Straße,residential,30,14.118238773613994,1,1800
Lautererstraße,residential,30,13.677725949950498,1,1800
Lautererstraße,residential,30,11.281207408953355,1,1800
Greifensteinstraße,residential,30,16.20410869749823,1,1800
Grünwalder Straße,secondary,50,12.798200652625871,2,3600
Wolkensteinstraße,residential,30,9.192854204775994,1,1800
Wolkensteinstraße,residential,30,7.94132654883388,1,1800
Wolkensteinstraße,residential,30,7.941326548833882,1,1800
Geiselgasteigstraße,residential,30,1.9321153757625766,1,1800
Achleitnerstraße,residential,30,10.754387791203689,1,1800
Geiselgasteigstraße,residential,30,23.472968837853788,1,1800
Kornblumenweg,residential,30,14.343650203201374,1,1800
"['Geiselgasteigstraße', 'Lindenstraße']",residential,30,25.877802108381943,1,1800
Geiselgasteigstraße,residential,30,19.697494208690724,1,1800
"['Geiselgasteigstraße', 'Lindenstraße']",residential,30,25.877802108381943,1,1800
Hochleite,residential,30,29.43268490860342,1,1800
Lindenstraße,residential,30,22.22226141937059,1,1800
Josef-Humar-Straße,residential,30,10.096431036754103,1,1800
Hochleite,residential,30,33.417158854210435,1,1800
Über der Klause,residential,30,27.36776249789285,1,1800
"['Über der Klause', 'Isenschmidstraße']",residential,30,19.182267324874953,1,1800
Über der Klause,residential,30,3.256187378475354,1,1800
Über der Klause,residential,30,27.36776249789285,1,1800
Über der Klause,residential,30,4.009599576388205,1,1800
Über der Klause,residential,30,3.256187378475354,1,1800
Lindenstraße,residential,30,2.779367356593333,1,1800
Lindenstraße,residential,30,26.50756678801167,1,1800
Achleitnerstraße,residential,30,8.782472703385464,1,1800
Achleitnerstraße,residential,30,10.754387791203689,1,1800
Ulmenstraße,residential,30,27.864560579397025,1,1800
Achleitnerstraße,residential,30,8.782472703385464,1,1800
Lindenstraße,residential,30,1.0526739934647487,1,1800
Lindenstraße,residential,30,2.779367356593333,1,1800
Geiselgasteigstraße,residential,30,1.9321153757625766,1,1800
Geiselgasteigstraße,residential,30,19.697494208690724,1,1800
Meichelbeckstraße,residential,30,12.046455423631022,1,1800
Harthauser Straße,residential,30,12.508201790788444,1,1800
Harthauser Straße,residential,30,26.85932291230575,1,1800
Meichelbeckstraße,residential,30,15.006308797632764,1,1800
Harthauser Straße,residential,30,2.5277909887657106,1,1800
Menterschwaigstraße,residential,30,11.684933185968028,1,1800
Harthauser Straße,residential,30,17.755613083826876,1,1800
Harthauser Straße,residential,30,11.807468540179102,1,1800
Harthauser Straße,residential,30,28.244632400454314,1,1800
Prößlstraße,residential,30,22.81697763071836,1,1800
Harthauser Straße,residential,30,11.807468540179102,1,1800
Hermine-Bland-Straße,residential,30,11.40411681848546,1,1800
Hermine-Bland-Straße,residential,30,20.196656270458263,1,1800
Harthauser Straße,residential,30,13.392989262715403,1,1800
Braunstraße,residential,30,11.65460890326235,1,1800
Harthauser Straße,residential,30,15.296752676550367,1,1800
Harthauser Straße,residential,30,15.968937486983624,1,1800
Willroiderstraße,residential,30,15.767134908772865,1,1800
Harthauser Straße,residential,30,10.857036862475201,1,1800
Harthauser Straße,residential,30,15.296752676550367,1,1800
Rabenkopfstraße,residential,30,23.536941568533365,1,1800
Rabenkopfstraße,residential,30,53.797053991950506,1,1800
Meichelbeckstraße,residential,30,15.944132261168237,1,1800
Meichelbeckstraße,residential,30,19.73389740364902,1,1800
Schmorellplatz,residential,30,2.2344286922088417,1,1800
Menterschwaigstraße,residential,30,14.948123200729066,1,1800
Schmorellplatz,residential,30,7.062472709517413,1,1800
Schmorellplatz,residential,30,2.5227206671801503,1,1800
Schmorellplatz,residential,30,2.2344286922088417,1,1800
Schmorellplatz,residential,30,5.358743643037077,1,1800
Schmorellplatz,residential,30,5.358743643037077,1,1800
Gabriel-Max-Straße,residential,30,25.92553991708806,1,1800
Schmorellplatz,residential,30,17.455934257020395,1,1800
Schmorellplatz,residential,30,7.062472709517414,1,1800
Schmorellplatz,residential,30,2.5227206671801503,1,1800
Schmorellplatz,residential,30,15.25642561730624,1,1800
Rabenkopfstraße,residential,30,23.536941568533365,1,1800
Defreggerstraße,residential,30,28.544634794069804,1,1800
Gabriel-Max-Straße,residential,30,13.100240501495785,1,1800
Gabriel-Max-Straße,residential,30,18.83073719124069,1,1800
Gabriel-Max-Straße,residential,30,13.100240501495785,1,1800
Gabriel-Max-Straße,residential,30,14.538895231893632,1,1800
Hermine-Bland-Straße,residential,30,20.196656270458263,1,1800
Gabriel-Max-Straße,residential,30,12.630338258136922,1,1800
Gabriel-Max-Straße,residential,30,12.097354433315015,1,1800
Gabriel-Max-Straße,residential,30,1.3939374995651346,1,1800
Gabriel-Max-Straße,residential,30,8.1817925569084,1,1800
Gabriel-Max-Straße,residential,30,12.630338258136922,1,1800
Prößlstraße,residential,30,0.7482073981840507,1,1800
Prößlstraße,residential,30,16.64883555676511,1,1800
Gabriel-Max-Straße,residential,30,8.1817925569084,1,1800
Prößlstraße,residential,30,0.7482073981840507,1,1800
Gabriel-Max-Straße,residential,30,25.92553991708806,1,1800
Gabriel-Max-Straße,residential,30,5.721198271760845,1,1800
Gabriel-Max-Straße,residential,30,1.3939374995651346,1,1800
Prößlstraße,residential,30,22.81697763071836,1,1800
Gabriel-Max-Straße,residential,30,5.721198271760846,1,1800
Prößlstraße,residential,30,16.64883555676511,1,1800
Geiselgasteigstraße,secondary,50,19.10530349465978,2,3600
Geiselgasteigstraße,secondary,50,34.05810550699702,3,5400
Hermine-Bland-Straße,residential,30,11.40411681848546,1,1800
Alois-Wohlmuth-Straße,residential,30,35.055349131358355,1,1800
Gabriel-Max-Straße,residential,30,14.538895231893633,1,1800
Gabriel-Max-Straße,residential,30,12.097354433315013,1,1800
Waldschmidtstraße,residential,30,12.21728984022015,1,1800
Harthauser Straße,residential,30,17.755613083826876,1,1800
Harthauser Straße,residential,30,12.508201790788444,1,1800
Harthauser Straße,residential,30,2.5277909887657106,1,1800
Harthauser Straße,residential,30,28.244632400454314,1,1800
Menterschwaigstraße,residential,30,13.75427852554603,1,1800
Defreggerstraße,residential,30,28.54463479406981,1,1800
Lindenstraße,residential,30,12.430176973122041,1,1800
Lindenstraße,residential,30,15.744957540772864,1,1800
Füllstraße,residential,30,5.859895408160693,1,1800
Füllstraße,residential,30,2.23313042790915,1,1800
Hans-Bartels-Straße,residential,30,9.984465921001608,1,1800
Harthauser Straße,residential,30,15.968937486983624,1,1800
Harthauser Straße,residential,30,12.161754111435473,1,1800
Faistenbergerstraße,residential,30,14.96149264050932,1,1800
Harthauser Straße,residential,30,13.392989262715401,1,1800
Harthauser Straße,residential,30,12.161754111435473,1,1800
Schilcherweg,residential,30,25.364363214345335,1,1800
Wunderhornstraße,residential,30,16.375840309108586,1,1800
Reinekestraße,residential,30,25.2346659672061,1,1800
Reinekestraße,residential,30,42.09633198190486,1,1800
Wunderhornstraße,residential,30,10.660568202199451,1,1800
Wunderhornstraße,residential,30,16.375840309108586,1,1800
Vierheiligstraße,residential,30,16.947303584830912,1,1800
Wunderhornstraße,residential,30,10.660568202199451,1,1800
Reinekestraße,residential,30,42.096331981904875,1,1800
Wunderhornstraße,residential,30,6.579168741986251,1,1800
Reinekestraße,residential,30,25.66787915334287,1,1800
Geiselgasteigstraße,secondary,50,11.87480607123405,2,3600
Geiselgasteigstraße,secondary,50,15.96896516494041,2,3600
Wunderhornstraße,residential,30,6.579168741986251,1,1800
Naupliastraße,tertiary,50,4.637195716103459,2,3600
Naupliastraße,tertiary,50,6.634537240453063,2,3600
Griechenstraße,residential,30,18.93648423020138,1,1800
Bozzarisstraße,residential,30,10.60726306827507,1,1800
Naupliastraße,tertiary,50,7.424421447862627,2,3600
Naupliastraße,tertiary,50,4.637195716103459,2,3600
Griechenstraße,residential,30,4.81224007562353,1,1800
Griechenstraße,residential,30,10.380553281742873,1,1800
Arnpeckstraße,residential,30,23.604792343897866,1,1800
Griechenplatz,residential,30,27.001811576277923,1,1800
Griechenstraße,residential,30,5.156675315934326,1,1800
Griechenstraße,residential,30,9.079210939578456,1,1800
Grauertstraße,residential,30,20.63661878872361,1,1800
Griechenstraße,residential,30,1.6047896239671209,1,1800
Griechenstraße,residential,30,9.079210939578456,1,1800
Terhallestraße,residential,30,17.054558733613835,1,1800
Griechenstraße,residential,30,7.241869416174049,1,1800
Griechenstraße,residential,30,1.6047896239671209,1,1800
Terhallestraße,residential,30,9.108491967407234,1,1800
Griechenstraße,residential,30,7.241869416174049,1,1800
Noldinstraße,residential,30,13.564899960121648,1,1800
Griechenstraße,residential,30,18.93648423020138,1,1800
Laurinplatz,residential,30,4.923684129303681,1,1800
"['Laurinplatz', 'Langobardenstraße']",residential,30,15.51670198812371,2,3600
Terhallestraße,residential,30,10.691929733875304,1,1800
Terhallestraße,residential,30,17.054558733613835,1,1800
Sankt-Magnus-Straße,tertiary,50,5.727742641232101,1,1800
Grauertstraße,residential,30,0.5454606366037381,1,1800
Grauertstraße,residential,30,20.636618788723613,1,1800
Sankt-Magnus-Straße,tertiary,50,5.711377481949249,2,3600
Grauertstraße,residential,30,0.5454606366037381,1,1800
Sankt-Magnus-Straße,tertiary,50,1.6798633836686148,1,1800
Langobardenstraße,residential,30,4.86302001685486,2,3600
Griechenplatz,residential,30,27.00181157627792,1,1800
Langobardenstraße,residential,30,10.966934196320638,2,3600
Langobardenstraße,residential,30,4.86302001685486,2,3600
Griechenplatz,residential,30,13.716343438451169,1,1800
"['Laurinplatz', 'Langobardenstraße']",residential,30,15.51670198812371,2,3600
Sabine-Schmitt-Straße,residential,30,15.301981426361586,1,1800
Griechenplatz,residential,30,11.46331981324811,1,1800
Griechenplatz,residential,30,13.716343438451169,1,1800
Griechenstraße,residential,30,4.81224007562353,1,1800
Griechenstraße,residential,30,5.156675315934326,1,1800
Griechenplatz,residential,30,11.46331981324811,1,1800
Sabine-Schmitt-Straße,residential,30,15.301981426361586,1,1800
Terhallestraße,residential,30,9.108491967407234,1,1800
Terhallestraße,residential,30,10.691929733875302,1,1800
Theodolindenstraße,residential,30,2.362834985824282,1,1800
Schönchenstraße,residential,30,12.140982629290274,1,1800
Theodolindenstraße,residential,30,9.052008660736734,1,1800
Schönchenstraße,residential,30,7.616532746041757,1,1800
Heinrich-Kröller-Straße,residential,30,21.457922351181434,1,1800
Schönchenstraße,residential,30,15.95340036252766,1,1800
Schönchenstraße,residential,30,7.616532746041757,1,1800
Schönchenstraße,residential,30,14.398882200802184,1,1800
Mailänder Straße,residential,30,12.891503313208085,1,1800
Mailänder Straße,residential,30,9.729297754595823,1,1800
Theodolindenstraße,residential,50,2.3850031318877263,1,1800
Theodolindenstraße,residential,30,9.052008660736734,1,1800
Reinerstraße,residential,30,5.537452833125817,1,1800
Reinerstraße,residential,30,8.772281348518318,1,1800
Reinerstraße,residential,30,5.537452833125816,1,1800
Herzog-Garibald-Straße,residential,30,15.726555300193102,1,1800
Reinerstraße,residential,30,8.772281348518318,1,1800
"['Seybothstraße', 'Sanatoriumsplatz']",tertiary,50,11.553048519571961,3,5400
Seybothstraße,tertiary,50,7.619419439257869,2,3600
Theodolindenstraße,residential,30,2.362834985824282,1,1800
Herzog-Garibald-Straße,residential,30,14.55805946519059,1,1800
Theodolindenstraße,residential,30,9.85697103196642,1,1800
Herzog-Garibald-Straße,residential,30,15.726555300193105,1,1800
Herzog-Garibald-Straße,residential,30,14.558059465190592,1,1800
Klara-Heese-Straße,residential,30,8.970743868933305,1,1800
Petristraße,residential,30,11.364978738571597,1,1800
Klara-Heese-Straße,residential,30,8.798067039435798,1,1800
Klara-Heese-Straße,residential,30,8.970743868933305,1,1800
Seybothstraße,tertiary,50,7.619419439257868,2,3600
Seybothstraße,tertiary,50,6.646238968354182,2,3600
Klara-Heese-Straße,residential,30,8.798067039435798,1,1800
Petristraße,residential,30,11.364978738571597,1,1800
Theodolindenstraße,residential,30,9.856971031966422,1,1800
Theodolindenstraße,residential,30,8.46041772567559,1,1800
Zwerchwiesenweg,residential,,2.9552584872862333,1,1800
Zwerchwiesenweg,residential,,17.8261776268093,1,1800
Am Baumgarten,residential,30,30.211133039179245,1,1800
Riemerlinger Straße,residential,30,9.635648964627146,2,3600
Riemerlinger Straße,residential,30,13.777518331481174,2,3600
Riemerlinger Straße,residential,30,21.90799587032043,2,3600
Riemerlinger Straße,residential,30,9.635648964627146,2,3600
Birkenweg,residential,30,19.59401273530657,1,1800
Andreasstiftstraße,residential,30,7.175656993048102,1,1800
Andreasstiftstraße,residential,30,5.104411692996168,1,1800
Riemerlinger Straße,residential,30,21.907995870320427,2,3600
Andreasstiftstraße,residential,30,5.091630217157103,1,1800
Andreasstiftstraße,residential,30,3.603998760434699,1,1800
Andreasstiftstraße,residential,30,5.104411692996168,1,1800
Andreasstiftstraße,residential,30,5.091630217157103,1,1800
Andreasstiftstraße,residential,30,13.464200390398005,1,1800
Birkenweg,residential,30,19.594012735306574,1,1800
Andreasstiftstraße,residential,30,13.464200390398004,1,1800
Andreasstiftstraße,residential,30,24.37522501185889,1,1800
Am Baumgarten,residential,30,30.21113303917925,1,1800
Notinger Weg,tertiary,30,21.338017033510177,2,3600
"['Notinger Weg', 'Jäger-von-Fall-Straße']",tertiary,"['30', '60']",105.81272575541415,2,3600
Geranienstraße,residential,30,14.261340839118967,2,3600
Hans-Watzlik-Straße,residential,30,12.298417524666611,1,1800
Ottostraße,tertiary,30,1.5901976739421257,2,3600
Ottostraße,tertiary,30,12.916038672913812,3,5400
Georg-Kerschensteiner-Straße,residential,30,17.586396538020338,2,3600
Geranienstraße,residential,30,8.878556962509084,2,3600
Tulpenweg,residential,30,21.55450426174581,2,3600
Geranienstraße,residential,30,14.261340839118965,2,3600
Geranienstraße,residential,30,9.64839030532997,2,3600
Veilchenweg,residential,30,21.24242249692704,2,3600
Geranienstraße,residential,30,8.878556962509084,2,3600
Geranienstraße,residential,30,25.58713061683146,2,3600
Geranienstraße,residential,30,9.64839030532997,2,3600
Erikastraße,residential,30,7.021731504871914,2,3600
Geranienstraße,residential,30,15.70064669445008,2,3600
Geranienstraße,residential,30,25.587130616831463,2,3600
Nelkenstraße,residential,30,9.68992201513124,2,3600
"['Georg-Kerschensteiner-Straße', 'Geranienstraße']",residential,30,33.24698881339236,2,3600
Geranienstraße,residential,30,15.70064669445008,2,3600
Rosenstraße,residential,30,22.787443835204183,2,3600
Friedrich-Fröbel-Straße,residential,30,4.930700976713524,1,1800
Georg-Kerschensteiner-Straße,residential,30,10.9352817963411,2,3600
Georg-Kerschensteiner-Straße,residential,30,1.0198709489602584,2,3600
Friedrich-Fröbel-Straße,residential,30,5.3699296863233235,1,1800
Georg-Kerschensteiner-Straße,residential,30,17.006686195676497,2,3600
Georg-Kerschensteiner-Straße,residential,30,11.152434065305007,2,3600
Eduard-Spranger-Straße,residential,30,15.46005122064009,1,1800
Friedrich-Fröbel-Straße,residential,30,20.392221930913724,2,3600
Georg-Kerschensteiner-Straße,residential,30,17.58639653802034,2,3600
Georg-Kerschensteiner-Straße,residential,30,17.006686195676497,2,3600
Drosselstraße,residential,30,11.670112705738129,2,3600
Drosselstraße,residential,30,19.234869486360136,2,3600
Zaunkönigstraße,residential,30,8.61033187156418,2,3600
Drosselstraße,residential,30,5.054781143957251,2,3600
Drosselstraße,residential,30,19.23486948636014,2,3600
Zeisigstraße,residential,30,9.65606015095737,2,3600
Dunantstraße,residential,30,17.860515661322435,2,3600
Zaunkönigstraße,residential,30,8.61033187156418,2,3600
Zaunkönigstraße,residential,30,37.54132260043029,2,3600
Zeisigstraße,residential,30,33.138179345570244,2,3600
Zaunkönigstraße,residential,30,37.54132260043027,2,3600
Zaunkönigstraße,residential,30,5.488181955008943,2,3600
Edelweißstraße,residential,30,17.599274215481884,2,3600
Edelweißstraße,residential,"['30', '50']",14.724903095755069,2,3600
Alpenrosenstraße,residential,30,21.7116609742337,2,3600
Alpenrosenstraße,residential,30,23.59574705449347,2,3600
Eibenstraße,residential,30,16.73810285099407,1,1800
Lindenstraße,residential,"['30', '50']",5.035508084195355,1,1800
Lindenstraße,residential,30,8.566166041711545,1,1800
Almenrauschstraße,residential,30,6.309929846488419,2,3600
Almenrauschstraße,residential,30,11.81079566436281,2,3600
Eibenstraße,residential,30,16.73810285099407,1,1800
Almenrauschstraße,residential,30,11.81079566436281,2,3600
Almenrauschstraße,residential,30,20.29860422334833,2,3600
Falkenstraße,residential,30,15.521553883983561,2,3600
Falkenstraße,residential,30,15.93733048456546,2,3600
Falkenstraße,residential,30,3.9558521009837007,2,3600
Aurikelstraße,residential,30,28.761728321171656,2,3600
Falkenstraße,residential,30,15.521553883983561,2,3600
Almenrauschstraße,residential,30,6.309929846488419,2,3600
Aurikelstraße,residential,30,28.76172832117166,2,3600
Almenrauschstraße,residential,"['30', '50']",5.221918287274873,2,3600
Falkenstraße,residential,30,7.367070325821947,2,3600
Rosenheimer Landstraße,secondary,50,3.5981228152385207,3,5400
Rosenheimer Landstraße,secondary,50,1.3220916962112164,2,3600
Almenrauschstraße,residential,30,20.298604223348327,2,3600
Edelweißstraße,residential,30,17.599274215481884,2,3600
Edelweißstraße,residential,30,15.657215992041158,2,3600
Ranhazweg,residential,30,31.31126465198718,2,3600
Ranhazweg,residential,30,14.527145998258474,2,3600
Pommernstraße,residential,30,16.170952338944986,1,1800
Lindenstraße,residential,30,18.392831916896444,1,1800
Meraner Straße,residential,30,24.360208465402323,1,1800
Lindenstraße,residential,30,4.889293570210386,1,1800
Lindenstraße,residential,30,9.655838902226323,1,1800
Lindenstraße,residential,30,3.250271586642478,1,1800
Falkenstraße,residential,30,15.93733048456546,2,3600
Lindenstraße,residential,30,4.889293570210386,1,1800
Enzianstraße,residential,30,22.8577179993357,1,1800
Lindenstraße,residential,30,3.250271586642478,1,1800
Lindenstraße,residential,30,8.566166041711545,1,1800
Falkenstraße,residential,30,3.9558521009837007,2,3600
Falkenstraße,residential,30,7.367070325821947,2,3600
Alpenrosenstraße,residential,30,21.711660974233702,2,3600
Bruggspergerstraße,residential,30,10.49058369466971,1,1800
Theodolindenstraße,residential,30,25.49897084805865,1,1800
